Graph.Name,avg_invasion_time_beta0.2_gamma0.04,avg_prop_infected_beta0.2_gamma0.04,avg_invasion_time_beta0.1_gamma0.04,avg_prop_infected_beta0.1_gamma0.04,avg_invasion_time_beta0.05_gamma0.04,avg_prop_infected_beta0.05_gamma0.04,avg_invasion_time_beta0.025_gamma0.04,avg_prop_infected_beta0.025_gamma0.04,avg_invasion_time_beta0.01_gamma0.04,avg_prop_infected_beta0.01_gamma0.04,avg_invasion_time_beta0.2_gamma0.4,avg_prop_infected_beta0.2_gamma0.4,avg_invasion_time_beta0.1_gamma0.4,avg_prop_infected_beta0.1_gamma0.4,avg_invasion_time_beta0.05_gamma0.4,avg_prop_infected_beta0.05_gamma0.4,avg_invasion_time_beta0.025_gamma0.4,avg_prop_infected_beta0.025_gamma0.4,avg_invasion_time_beta0.01_gamma0.4,avg_prop_infected_beta0.01_gamma0.4,Fiedler,Spectral_radius,Network_size,Highest_degree,highest_degree_scaled,Modularity,central,Qrel,Mean_degree,Transitivity,Diameter,Mean_pathLength
insecta_ant_colony1_day37,2.010869565,0.961660079,2.04,0.943272727,2.06122449,0.907235622,2.260869565,0.848418972,4.044444444,0.702828283,2,0.778585859,2.010752688,0.665102639,2.164948454,0.529334583,2.843373494,0.339539978,4.268292683,0.12195122,10.5826665,43.77224985,55,33,0.6,0.074632503,0.254187737,0.496912296,0.77979798,0.848659894,2,1.22020202
insecta_ant_colony1_day38,2,0.94924812,2,0.922142857,2.195652174,0.88451087,2.425531915,0.824848024,3.461538462,0.689952904,2,0.758134921,2.0625,0.650669643,2.134020619,0.50865243,3.068181818,0.29200487,4.86,0.132857143,0.989791667,42.72092638,56,7,0.125,0.073999033,0.223767383,0.485815611,0.736363636,0.822650205,3,1.275974026
insecta_ant_colony1_day39,2,0.956989247,2.020618557,0.936269916,2.195876289,0.904029991,2.541666667,0.834848485,3.731958763,0.702155576,2,0.762475822,2.010752688,0.660410557,2.239130435,0.501185771,2.73255814,0.297885835,3.675675676,0.148894349,7.263239802,41.92351446,55,22,0.4,0.07475295,0.220132743,0.625385862,0.744781145,0.813247023,2,1.255218855
insecta_ant_colony1_day40,2,0.961094819,2.021276596,0.940812379,2.152173913,0.899802372,2.440860215,0.842228739,3.70212766,0.685880077,2.010989011,0.750849151,2.010309278,0.664667291,2.217391304,0.511660079,2.988505747,0.309508882,4.033333333,0.127878788,6.888624129,41.34300842,55,4,0.072727273,0.083182241,0.254819848,0.497259023,0.736700337,0.800584319,2,1.263299663
insecta_ant_colony1_day41,2,0.958086124,2,0.943939394,2.170212766,0.906382979,2.489130435,0.845849802,3.652631579,0.690909091,2,0.76963037,2.033333333,0.666868687,2.255319149,0.50212766,3.14893617,0.309284333,5.608695652,0.133992095,11.4893385,42.50561904,55,7,0.127272727,0.086185836,0.246128319,0.49008309,0.76026936,0.821132833,2,1.23973064
insecta_ant_colony1,2,0.973893805,2,0.972920354,2,0.952176634,2.030612245,0.924688459,2.25,0.85300885,2,0.77840708,2,0.793982301,2,0.718959507,2.04,0.567610619,2.653061224,0.298085606,66.78303082,108.5973658,113,10,0.088495575,0.012786506,0.219816688,0.499617849,0.96602402,0.973197061,2,1.03397598
insecta_ant_colony2_day01,2,0.971679389,2,0.96480916,2,0.947328244,2.02,0.912824427,2.141414141,0.836379058,2,0.755343511,2,0.789266713,2,0.683206107,2.01,0.553664122,2.714285714,0.277457548,24.57926327,103.5645786,131,77,0.58778626,0.081909417,0.257506321,0.48640039,0.774045802,0.8279649,2,1.225954198
insecta_ant_colony2_day02,2,0.970381679,2,0.963913949,2,0.944580153,2,0.912824427,2.13,0.824427481,2,0.773053435,2,0.789923664,2,0.692497494,2.05,0.540839695,2.57,0.283587786,19.53590753,102.0757456,131,108,0.824427481,0.087730166,0.239807206,0.48949378,0.759130945,0.821801715,2,1.240869055
insecta_ant_colony2_day03,2,0.972061069,2,0.967862595,2,0.94740458,2.01,0.91870229,2.16,0.837328244,2,0.765572519,2,0.796717557,2,0.680229008,2.05,0.546641221,2.82,0.273587786,36.20919834,102.1408851,131,100,0.763358779,0.08309183,0.285161188,0.490972391,0.763006459,0.816920259,2,1.236993541
insecta_ant_colony2_day04,2,0.970458015,2,0.961984733,2,0.94240111,2,0.903816794,2.15,0.820458015,2,0.764045802,2,0.792519084,2,0.683969466,2.04,0.53129771,2.731958763,0.263870308,18.70030824,98.30184786,131,37,0.282442748,0.100770205,0.207253477,0.494768269,0.727891955,0.799057949,2,1.272108045
insecta_ant_colony2_day05,2,0.971374046,2,0.960305344,2,0.944427481,2.03030303,0.902382605,2.3,0.814885496,2.01,0.763358779,2,0.784274809,2.01,0.674122137,2.11,0.515038168,2.93877551,0.233136002,17.71612116,94.5324335,131,17,0.129770992,0.099191283,0.257743363,0.487817675,0.695948326,0.773071547,3,1.304286553
insecta_ant_colony2_day06,2,0.971374046,2,0.95648855,2,0.935496183,2.02,0.905725191,2.19,0.816793893,2,0.764580153,2,0.781832061,2.02,0.666412214,2.060606061,0.521242964,3.01,0.252137405,17.24483866,95.05235222,131,101,0.770992366,0.106098599,0.269222841,0.496702626,0.69994128,0.776963011,2,1.30005872
insecta_ant_colony2_day07,2,0.971908397,2,0.96129771,2.01,0.939618321,2.02,0.908473282,2.11,0.823740458,2,0.760076336,2,0.776870229,2,0.684656489,2.01,0.539923664,2.515151515,0.271801989,9.80174851,100.3996086,131,103,0.786259542,0.077212392,0.258194187,0.49370691,0.739048738,0.813890612,3,1.261068702
insecta_ant_colony2_day08,2,0.972366412,2,0.960916031,2,0.942977099,2.01,0.905801527,2.24,0.819770992,2,0.763053435,2,0.777557252,2,0.672137405,2.04,0.533282443,3.282828283,0.246125376,19.88694817,97.278293,131,41,0.312977099,0.087037307,0.238095238,0.463641453,0.713799178,0.796199069,3,1.286318262
insecta_ant_colony2_day09,2,0.971679389,2,0.968091603,2,0.944122137,2.01,0.904732824,2.26,0.827938931,2,0.763587786,2,0.793740458,2,0.674045802,2.07,0.540916031,2.64,0.269618321,23.81488993,101.1017193,131,113,0.86259542,0.079317727,0.258297258,0.48747459,0.748678802,0.81701575,2,1.251321198
insecta_ant_colony2_day10,2,0.96870229,2,0.951526718,2.01,0.929541985,2.03,0.896030534,2.21,0.808396947,2,0.762366412,2,0.770305344,2,0.648396947,2.07,0.499465649,2.82,0.235496183,11.93276049,92.51963243,131,47,0.358778626,0.109579905,0.248711606,0.474080697,0.666940693,0.777582934,3,1.333176747
insecta_ant_colony2_day11,2,0.970763359,2,0.956434575,2,0.932824427,2.03,0.894885496,2.18,0.810992366,2,0.765267176,2,0.775343511,2,0.654427481,2.03,0.504274809,2.949494949,0.234944869,18.94218307,92.11487217,131,117,0.893129771,0.097018587,0.290661719,0.598245796,0.669876688,0.761721909,3,1.330358191
insecta_ant_colony2_day12,2,0.96951497,2,0.947837838,2.01,0.925585586,2.06,0.874144144,2.68,0.776396396,2,0.76972973,2.01,0.747027027,2.02,0.614594595,2.161616162,0.449267449,4.146067416,0.187569592,13.86352566,72.93593833,111,18,0.162162162,0.129135478,0.263760049,0.492055646,0.623751024,0.730541973,3,1.376904177
insecta_ant_colony2_day13,2,0.966396396,2,0.950720721,2.02,0.927297297,2.05,0.883693694,2.7,0.785585586,2,0.77977978,2,0.752619967,2.010204082,0.630170987,2.2,0.451801802,4.35483871,0.174852272,15.83361725,74.79046629,111,102,0.918918919,0.128591969,0.310554525,0.479062827,0.643570844,0.742778899,3,1.356920557
insecta_ant_colony2_day14,2.010204082,0.972697187,2.01,0.95018018,2.02,0.931081081,2.11,0.880900901,2.479591837,0.782129068,2,0.763783784,2,0.750750751,2.02020202,0.628628629,2.202020202,0.452998453,4.195876289,0.188260425,19.22668163,75.20784022,111,68,0.612612613,0.113464509,0.279839208,0.485983593,0.643734644,0.744268866,3,1.356429156
insecta_ant_colony2_day15,2,0.966396396,2,0.945217945,2,0.924378924,2.08,0.876306306,2.53,0.781351351,2,0.761981982,2,0.739933811,2.03,0.609189189,2.151515152,0.451633452,3.916666667,0.185998498,5.971437427,76.65790772,111,56,0.504504505,0.116588178,0.275716347,0.631190393,0.650614251,0.769198852,3,1.351351351
insecta_ant_colony2_day16,2,0.961961962,2,0.945135135,2,0.915405405,2.05,0.884774775,2.64,0.783063063,2.01,0.764594595,2,0.761852762,2.02,0.626666667,2.101010101,0.459186459,3.694736842,0.194594595,2.98557802,78.30615219,111,45,0.405405405,0.121837989,0.218670886,0.473978549,0.661916462,0.79359449,3,1.34004914
insecta_ant_colony2_day17,2,0.968240968,2,0.944324324,2.02,0.918918919,2.04,0.873693694,2.5,0.774234234,2,0.770952771,2,0.743333333,2.010204082,0.608567751,2.131313131,0.449176449,4.53125,0.173235736,7.953938484,76.0428136,111,91,0.81981982,0.129998515,0.213291139,0.590850339,0.642260442,0.774605503,3,1.35954136
insecta_ant_colony2_day18,2,0.961779962,2,0.943852944,2,0.920630631,2.09,0.876666667,2.64,0.766396396,2,0.76981982,2,0.745225225,2.04,0.611081081,2.202020202,0.450814451,4.202247191,0.173904241,1.988189516,73.68647632,111,21,0.189189189,0.141180127,0.198734177,0.602618036,0.626535627,0.746730857,3,1.377395577
insecta_ant_colony2_day19,2,0.965585586,2.01,0.947927928,2.01,0.920720721,2.1,0.871531532,2.55,0.763603604,2,0.777117117,2,0.733153153,2.01,0.614234234,2.17,0.434594595,4.181818182,0.165642916,5.961731733,72.57333902,111,56,0.504504505,0.149465965,0.254113924,0.464453943,0.613104013,0.747522272,3,1.387551188
insecta_ant_colony2_day20,2,0.970990991,2,0.951769952,2,0.925015925,2.07,0.885135135,2.51,0.78045045,2,0.783603604,2,0.75011375,2.03,0.617027027,2.13,0.454414414,4.010416667,0.175863363,16.7314437,74.98927345,111,53,0.477477477,0.130427929,0.24778481,0.576096817,0.639148239,0.752243541,3,1.362325962
insecta_ant_colony2_day21,2,0.965692966,2,0.95045045,2,0.924594595,2.1,0.880990991,2.72,0.771981982,2,0.771621622,2,0.740810811,2.01,0.605675676,2.242424242,0.435071435,3.934065934,0.173151173,5.962026282,74.62838709,111,49,0.441441441,0.155769157,0.313291139,0.437840455,0.629484029,0.773495033,3,1.372645373
insecta_ant_colony2_day22,2,0.964309764,2,0.941580756,2.01,0.913666667,2.14,0.854222222,2.556701031,0.746620848,2,0.771555556,2.01010101,0.69640853,2.06185567,0.581443299,2.408163265,0.386507937,3.746835443,0.148241913,9.874385013,60.06048317,90,23,0.255555556,0.132559985,0.233227848,0.452464253,0.625967541,0.758599793,3,1.377278402
insecta_ant_colony2_day23,2,0.957333333,2.01010101,0.940179574,2.010204082,0.910657596,2.11,0.852444444,2.551020408,0.755668934,2,0.781369248,2,0.704081633,2,0.580612245,2.222222222,0.399551066,3.777777778,0.149245542,12.55130143,62.21685635,90,67,0.744444444,0.109341699,0.233860759,0.470570105,0.650436954,0.769393739,3,1.35031211
insecta_ant_colony2_day24,2,0.955782313,2,0.938,2.04040404,0.8996633,2.151515152,0.843995511,2.836734694,0.713378685,2,0.773333333,2,0.680022447,2.051020408,0.540362812,2.469387755,0.357709751,4.614285714,0.127777778,8.817694083,56.08707365,90,4,0.044444444,0.141864841,0.259493671,0.61743769,0.57752809,0.724379548,3,1.427965044
insecta_ant_colony2_day25,2,0.953628118,2.01,0.931444444,2.03030303,0.895173962,2.126315789,0.838362573,2.770833333,0.72025463,2,0.771315193,2.01,0.685444444,2.04,0.542888889,2.275510204,0.361337868,4.257142857,0.136031746,4.836429454,56.78377493,90,31,0.344444444,0.151283715,0.303164557,0.477910427,0.583270911,0.73479569,3,1.428464419
insecta_ant_colony2_day26,2,0.956067416,2,0.928157984,2.041237113,0.903162284,2.112244898,0.845792249,2.62,0.721123596,2,0.762289326,2.01,0.682247191,2.09,0.556966292,2.326530612,0.370671864,4.364864865,0.130124507,0.993847803,57.58989083,89,13,0.146067416,0.129750302,0.201298701,0.471732437,0.600357508,0.739405129,3,1.408580184
insecta_ant_colony2_day27,2,0.955169674,2,0.928157984,2.020618557,0.901888104,2.082474227,0.842349125,2.696969697,0.729429123,2,0.756100329,2.020408163,0.682985554,2.03030303,0.548064919,2.363636364,0.372148451,4.216216216,0.140753113,2.904742674,59.24313572,89,64,0.719101124,0.127038478,0.188311688,0.473320851,0.6113381,0.773018976,3,1.398365679
insecta_ant_colony2_day28,2,0.953627181,2,0.929659091,2.03030303,0.899219467,2.161616162,0.835858586,2.835051546,0.720243674,2,0.772727273,2.010309278,0.669165886,2.080808081,0.535697888,2.418367347,0.35169295,4.28358209,0.127204885,4.948728424,54.64438848,88,69,0.784090909,0.143240124,0.219480519,0.550073837,0.573406479,0.723444779,3,1.431556949
insecta_ant_colony2_day29,2,0.949896813,2,0.932022472,2.03030303,0.895131086,2.09,0.847640449,2.714285714,0.721852786,2,0.763146067,2,0.690500511,2.03030303,0.562705709,2.5,0.365397845,4.342105263,0.137492608,1.984633324,58.04496387,89,4,0.04494382,0.124930454,0.15974026,0.491133572,0.605975485,0.742175425,3,1.402962206
insecta_ant_colony2_day30,2,0.95625,2.020408163,0.937384045,2.02,0.9,2.082474227,0.845009372,2.7,0.733295455,2.01010101,0.775367309,2,0.691574839,2.041237113,0.556349578,2.197916667,0.379971591,3.621621622,0.13022113,4.809768957,59.06023123,88,62,0.704545455,0.110706944,0.224025974,0.485134266,0.627220481,0.750356901,3,1.376175549
insecta_ant_colony2_day31,2,0.956321839,2,0.934470909,2.02,0.898275862,2.191919192,0.835597353,3.051020408,0.711236219,2.01010101,0.776384535,2.01010101,0.665737838,2.1,0.520689655,2.479166667,0.332136015,4.764705882,0.113590264,7.449014061,50.14267336,87,65,0.747126437,0.138148477,0.201683502,0.588845688,0.536754878,0.657722214,3,1.465116279
insecta_ant_colony2_day32,2,0.952931034,2.010638298,0.925348496,2.193548387,0.882091212,2.765957447,0.819882612,4.088888889,0.657279693,2,0.741734803,2.09375,0.625359195,2.234042553,0.445341159,3.256097561,0.263036165,3.967741935,0.112347052,5.744489427,37.17621651,58,24,0.413793103,0.10879371,0.190909091,0.49697105,0.614035088,0.698726514,3,1.389594676
insecta_ant_colony2_day33,2,0.941230997,2.020408163,0.913265306,2.170212766,0.876008804,2.5,0.806676449,4.083333333,0.664691092,2,0.747615554,2.06185567,0.624422325,2.265957447,0.488811445,3.268292683,0.27628259,4,0.119047619,3.494744734,40.62885574,58,11,0.189655172,0.078188751,0.218181818,0.665665731,0.656987296,0.778106854,3,1.359951603
insecta_ant_colony2_day34,2.010309278,0.950764309,2.105263158,0.92123412,2.136842105,0.87277677,2.617021277,0.819332355,4.389473684,0.669147005,2,0.741023818,2.071428571,0.626319493,2.294736842,0.46261343,3.065934066,0.273209549,4.666666667,0.119731801,5.322829576,39.57028092,58,32,0.551724138,0.091510685,0.189225589,0.654187405,0.641863279,0.759167444,3,1.365396249
insecta_ant_colony2_day35,2,0.949001815,2.072164948,0.914148596,2.265957447,0.873440939,2.630434783,0.806221889,4.351648352,0.641151951,2.010752688,0.736929922,2.06741573,0.620689655,2.189473684,0.441560799,3.247191011,0.250290585,3.823529412,0.119675456,5.182100292,37.39538741,58,15,0.25862069,0.120810809,0.202693603,0.494171051,0.599516031,0.7346785,3,1.407138536
insecta_ant_colony2_day36,2,0.927163969,2.021505376,0.899703374,2.231578947,0.85862069,2.340206186,0.787060078,4.02173913,0.638868066,2,0.718890555,2.09375,0.601293103,2.333333333,0.447534297,3.313953488,0.253608661,5.12195122,0.109756098,3.608728887,38.76572522,58,7,0.120689655,0.085652163,0.03397598,0.606834429,0.614035088,0.764887064,3,1.398064126
insecta_ant_colony2_day37,2.010752688,0.939933259,2.021276596,0.920029347,2.144329897,0.871134021,2.473684211,0.785480944,4.505376344,0.63088617,2.010416667,0.723778736,2.041666667,0.60308908,2.311827957,0.437708565,3.047619048,0.244458128,4,0.101458886,5.085252,34.546009,58,33,0.568965517,0.151075728,0.210569583,0.487282625,0.561403509,0.680241571,3,1.450695705
insecta_ant_colony2_day38,2,0.936903888,2.063157895,0.902903811,2.216494845,0.85815855,2.516129032,0.790137189,5.204545455,0.638714734,2.010309278,0.709384998,2.085106383,0.600696992,2.477777778,0.435823755,3.886363636,0.230799373,4.666666667,0.112643678,3.328474147,37.11696402,58,16,0.275862069,0.098111431,0.225484439,0.690011743,0.582577132,0.743587507,3,1.440411373
insecta_ant_colony2_day39,2.021052632,0.94137931,2.075268817,0.909529106,2.239583333,0.858297414,2.595744681,0.800623624,4.606741573,0.608097637,2,0.717834631,2.052631579,0.577495463,2.521276596,0.406823184,3.5,0.217199327,4.153846154,0.102785146,4.274533302,33.24603475,58,28,0.482758621,0.156375341,0.190839695,0.499947582,0.531760436,0.672735061,3,1.492437992
insecta_ant_colony2_day40,2.031914894,0.939655172,2.043010753,0.906748239,2.180851064,0.873991196,2.734042553,0.780080704,5.138297872,0.623624358,2.030927835,0.709384998,2.115789474,0.589836661,2.252631579,0.419782214,3.674418605,0.225140337,4.483870968,0.113459399,5.06363181,33.77549169,58,4,0.068965517,0.142163478,0.233646506,0.642722137,0.541439806,0.677455932,3,1.475499093
insecta_ant_colony2_day41,2.030927835,0.945254177,2.06122449,0.919247009,2.285714286,0.873328642,2.829787234,0.792920029,4.472527473,0.633383858,2,0.722867514,2.052631579,0.591651543,2.382978723,0.433969186,3.525,0.243318966,4.692307692,0.108753316,5.546324716,34.67930681,58,13,0.224137931,0.138418314,0.25020552,0.493257024,0.56261343,0.675907548,3,1.438596491
insecta_ant_colony2,2,0.966946565,2,0.973969466,2,0.954580153,2.01,0.931679389,2.08,0.866030534,2,0.789312977,2,0.781755725,2,0.750381679,2.01,0.619847328,2.319587629,0.349964586,101.9569605,128.8836491,131,76,0.580152672,0,0.276981797,NA,0.990839695,0.991892253,2,1.009160305
insecta_ant_colony3_day01,2,0.9661875,2,0.973375,2,0.951125,2,0.934,2.12,0.8718125,2,0.789125,2,0.7816875,2,0.7663125,2.01,0.6280625,2.23,0.37975,56.9091232,140.7426616,160,44,0.275,0.041436275,0.253258955,0.490848251,0.875707547,0.895455094,2,1.124292453
insecta_ant_colony3_day02,2,0.9696875,2,0.9725,2,0.9513125,2.01,0.922625,2.09,0.8591875,2,0.7691875,2,0.7861875,2,0.7385625,2,0.5955625,2.27,0.34025,30.92483973,125.9919367,160,39,0.24375,0.089092685,0.263123899,0.492282445,0.773899371,0.819775902,2,1.226100629
insecta_ant_colony3_day03,2,0.9698125,2,0.96619898,2,0.943,2.01,0.9163125,2.09,0.8430625,2,0.767625,2,0.7936875,2,0.712375,2,0.58475,2.464646465,0.315088384,22.17809474,119.3221813,160,60,0.375,0.108986547,0.235936583,0.498280422,0.722562893,0.794626456,2,1.277437107
insecta_ant_colony3_day04,2,0.9706875,2,0.970625,2,0.9495625,2.01,0.9229375,2.04,0.844625,2,0.7671875,2,0.79275,2,0.7234375,2.02,0.5863125,2.32,0.308875,31.89852627,117.3189832,160,4,0.025,0.11307441,0.286905461,0.498358176,0.714779874,0.778371169,2,1.285220126
insecta_ant_colony3_day05,2,0.97125,2,0.96575,2,0.947875,2.01,0.9201875,2.07,0.8439375,2,0.76675,2,0.7899375,2,0.707625,2,0.5695,2.43,0.301375,17.70061073,114.9905814,160,143,0.89375,0.117240959,0.291661773,0.497924701,0.69677673,0.769438612,3,1.303537736
insecta_ant_colony3_day06,2,0.9709375,2,0.967,2,0.9459375,2,0.9165,2.15,0.8435625,2,0.7554375,2,0.7918125,2,0.69875,2.02,0.5644375,2.64,0.303375,11.90068117,114.6361482,160,129,0.80625,0.119226261,0.276248976,0.49993577,0.693632075,0.768413543,3,1.307311321
insecta_ant_colony3_day07,2,0.967,2,0.9635625,2.01,0.9450625,2.02,0.916125,2.17,0.833625,2,0.754625,2,0.7858125,2,0.700189394,2.02,0.566125,2.44,0.3065,12.96513649,113.3002219,160,4,0.025,0.118238204,0.301883702,0.499826236,0.683176101,0.762485065,3,1.316902516
insecta_ant_colony3_day08,2,0.969748428,2,0.967672956,2,0.946981132,2,0.91572327,2.21,0.840062893,2,0.759119497,2,0.789559748,2,0.698427673,2.03,0.558490566,2.59,0.292893082,26.82078527,110.5892996,159,8,0.050314465,0.137197953,0.328992629,0.497726131,0.675264708,0.752637821,2,1.324735292
insecta_ant_colony3_day09,2,0.96525,2,0.966875,2,0.94325,2,0.917125,2.13,0.8386875,2,0.7665625,2,0.7826875,2,0.706,2,0.5763125,2.42,0.3146875,3.992472037,115.3494475,160,68,0.425,0.117396297,0.294840295,0.509493562,0.698349057,0.772847621,3,1.302044025
insecta_ant_colony3_day10,2,0.970566038,2,0.972641509,2,0.949874214,2,0.927232704,2.14,0.846855346,2,0.762012579,2,0.792893082,2,0.722955975,2.01,0.57672956,2.474747475,0.308303157,17.96260415,116.7587567,159,154,0.968553459,0.122390026,0.31990172,0.497141297,0.720165592,0.778270586,2,1.279834408
insecta_ant_colony3_day11,2,0.9660625,2,0.96125,2,0.94075,2,0.9123125,2.12,0.8288125,2,0.7585625,2,0.7825,2,0.6979375,2.03,0.5620625,2.474747475,0.298169192,3.992930349,109.8888506,160,9,0.05625,0.142962764,0.312285012,0.53309411,0.664386792,0.748218434,3,1.335849057
insecta_ant_colony3_day12,2,0.97,2,0.959452683,2,0.936666667,2,0.900992908,2.21,0.818156028,2,0.767021277,2,0.783687943,2.01,0.666737589,2.01010101,0.513575471,2.71,0.237234043,18.72002557,95.36442785,141,24,0.170212766,0.146340455,0.273464373,0.496121841,0.648834853,0.745852782,3,1.351469098
insecta_ant_colony3_day13,2,0.972553191,2,0.957588652,2,0.940283688,2.02,0.902411348,2.15,0.822056738,2,0.764964539,2,0.783546099,2,0.664397163,2.04,0.520070922,2.989690722,0.245741025,12.95544738,96.13750084,141,29,0.205673759,0.151836182,0.332350532,0.499528015,0.656231003,0.75140065,3,1.344072948
insecta_ant_colony3_day14,2,0.969787234,2,0.965744681,2,0.947304965,2,0.907375887,2.16,0.823687943,2,0.75964539,2,0.785602837,2,0.678297872,2.02,0.526595745,2.76,0.25751773,13.95223709,97.18352615,141,102,0.723404255,0.150727992,0.251760852,0.499146337,0.669402229,0.752003587,2,1.330597771
